title,year,km,currency,price,location,link,ratio
Ford Kinetic Titanium Titanium,2013,75000,U$S,6451,Quilmes - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-915075265-ford-kinetic-titanium-titanium-_JM#position=34&search_layout=grid&type=item&tracking_id=a4ef8267-904f-4f84-9558-1a77960a8b08,4.160595256549372
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2013,85000,U$S,6000,Mar del Plata - Bs.As. Costa Atlántica,https://auto.mercadolibre.com.ar/MLA-921546422-ford-fiesta-kinetic-design-16-design-120cv-titanium-2013-_JM#position=35&search_layout=grid&type=item&tracking_id=a4ef8267-904f-4f84-9558-1a77960a8b08,3.947058823529412
Ford Fiesta Kinetic Design 1.6 Se Plus 120cv,2015,59900,U$S,7677,Lanús - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-917464852-ford-fiesta-kinetic-design-16-se-plus-120cv-2015-_JM#position=36&search_layout=grid&type=item&tracking_id=a4ef8267-904f-4f84-9558-1a77960a8b08,4.381841734835294
Ford Fiesta Kinetic Design 1.6 Se Plus 120cv,2019,35000,U$S,10645,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-919119304-ford-fiesta-kinetic-design-16-se-plus-120cv-2019-_JM#position=37&search_layout=grid&type=item&tracking_id=a4ef8267-904f-4f84-9558-1a77960a8b08,5.419043145675367
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2013,77000,U$S,7032,La Matanza - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-921190373-ford-fiesta-kinetic-titanium-_JM#position=38&search_layout=grid&type=item&tracking_id=a4ef8267-904f-4f84-9558-1a77960a8b08,3.7176986835689907
Ford Fiesta Kinetic Design 1.4 Tdci Titanium,2007,148000,U$S,4709,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-914498655-fiesta-coupe-3-puertas-14-tdci-importado-de-alemania-_JM#position=39&search_layout=grid&type=item&tracking_id=a4ef8267-904f-4f84-9558-1a77960a8b08,2.879764453346955
Ford Fiesta Kinetic Design 1.6 Se Plus 120cv,2018,57500,U$S,8967,Rosario - Santa Fe,https://auto.mercadolibre.com.ar/MLA-916725007-ford-fiesta-16-se-plus-_JM#position=40&search_layout=grid&type=item&tracking_id=a4ef8267-904f-4f84-9558-1a77960a8b08,3.9138677566536235
Ford Fiesta Kinetic Design 1.6 Se 120cv,2014,97000,U$S,6774,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-913172710-ford-fiesta-kinetic-design-16-se-120cv-2014-_JM#position=41&search_layout=grid&type=item&tracking_id=a4ef8267-904f-4f84-9558-1a77960a8b08,3.065085119270467
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2011,110000,U$S,6064,Avellaneda - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-921047091-ford-fiesta-kinectic-titanium-_JM#position=42&search_layout=grid&type=item&tracking_id=a4ef8267-904f-4f84-9558-1a77960a8b08,3.014811705444951
Ford Fiesta Kinetic Design 1.6 Se Plus 120cv,2014,70000,U$S,6774,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-919116617-ford-fiesta-kinetic-design-16-se-plus-120cv-2014-_JM#position=43&search_layout=grid&type=item&tracking_id=a4ef8267-904f-4f84-9558-1a77960a8b08,4.247332236703361
Ford Fiesta Kinetic Design 1.6 S 120cv,2015,42200,U$S,7677,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-919900358-ford-fiesta-_JM#position=44&search_layout=grid&type=item&tracking_id=a4ef8267-904f-4f84-9558-1a77960a8b08,6.21972322077332
Ford Fiesta Kinetic Titanium,2012,62000,U$S,7096,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-919403872-ford-fiesta-kinetic-titanium-_JM#position=45&search_layout=grid&type=item&tracking_id=a4ef8267-904f-4f84-9558-1a77960a8b08,4.57322617012765
Ford Fiesta Kinetic Design 1.6 Sedan Se Plus At 120cv,2017,5000,U$S,10941,La Matanza - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-919556533-ford-fiesta-kinetic-design-16-sedan-se-plus-at-120cv-2017-_JM#position=46&search_layout=grid&type=item&tracking_id=a4ef8267-904f-4f84-9558-1a77960a8b08,36.87048715839503
Ford Fiesta Kinetic Design 1.6 Sedan Titanium 120cv,2017,22100,U$S,9677,Tres de febrero - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-915655502-ford-fiesta-kinetic-design-titanium-_JM#position=47&search_layout=grid&type=item&tracking_id=a4ef8267-904f-4f84-9558-1a77960a8b08,9.43132875124438
Ford Fiesta Kinetic Design 1.6 Se 120cv,2015,35000,U$S,8064,Lanús - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-920879982-ford-fiesta-kinetic-2015-_JM#position=48&search_layout=grid&type=item&tracking_id=a4ef8267-904f-4f84-9558-1a77960a8b08,7.139314058956916
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2012,104000,U$S,5709,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-916382858-ford-fiesta-kinetic-_JM#position=1&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,3.3887114811970305
Ford Fiesta Kinetic Design 1.6 Se 120cv,2017,20000,U$S,9548,Lomas de Zamora - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-920078638-ford-fiesta-kinetic-design-se-2017-_JM#position=2&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,10.562421449518224
Ford Fiesta Kinetic Design 1.6 Sedan S Plus 120cv,2016,76000,U$S,7741,La Matanza - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-916707093-ford-fiesta-kinetic-design-16-sedan-s-plus-120cv-2016-_JM#position=3&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,3.4267298526642143
Ford Fiesta Kinetic Design 1.6 Se 120cv,2016,39700,U$S,8387,Lomas de Zamora - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-917684308-ford-fiesta-kinetic-design-16-se-120cv-2016-_JM#position=4&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,6.054710435575748
Ford Fiesta Kinetic Design 1.6 Se Powershift 120cv,2017,44000,U$S,9354,Tigre - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-919240925-ford-fiesta-kinetic-design-16-se-powershift-120cv-2017-_JM#position=5&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,4.900674480533364
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2013,113000,U$S,6322,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-919687226-ford-fiesta-kinetic-kd-16-design-120cv-titanium-2013-_JM#position=6&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,2.817804380265011
Ford Fiesta Kinetic Design 1.6 Sedan Se Plus 120cv,2014,122000,U$S,8258,Merlo - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-918423531-ford-fiesta-16-se-plus-2014-cgnc-5ta-generacion-_JM#position=7&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,1.9990550643390017
Ford Fiesta Kinetic Design 1.6 Se 120cv,2018,32500,U$S,9612,La Matanza - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-918098090-ford-fiesta-se-2018-_JM#position=8&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,6.459873875604212
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2013,56000,U$S,8387,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-920932470-ford-fiesta-kinetic-design-16-design-120cv-titanium-2013-_JM#position=9&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,4.285969783167828
Ford Fiesta Kinetic Design 1.6 S 120cv,2014,68000,U$S,6193,La Matanza - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-918884995-ford-fiesta-kinetic-design-16-s-120cv-2014-unica-mano-_JM#position=10&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,4.782439376525678
Ford Fiesta Kinetic Design 1.6 Se 120cv,2016,91848,U$S,9354,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-920344428-ford-fiesta-kinetic-design-16-sedan-se-plus-120cv-_JM#position=11&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,2.3465156672660896
Ford Fiesta Fiesta Se Plus 1.6l,2017,88172,U$S,7419,La Plata - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-913462933-ford-fiesta-16l-se-plus-2017-_JM#position=12&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,3.0833997663048973
Ford Fiesta Kinetic Design 1.6 Sedan Se Plus 120cv,2014,49100,U$S,7612,Quilmes - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-918413302-ford-fiesta-kinetic-design-16-sedan-se-plus-120cv-2014-_JM#position=13&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,5.38864029675515
Ford Fiesta Kinetic Design 1.6 Titanium 120cv,2013,126000,U$S,7161,Malvinas Argentinas - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-917905488-ford-fiesta-kinetic-design-16-titanium-120cv-2013-_JM#position=14&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,2.2309999268524616
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2013,101000,U$S,7419,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-916203473-ford-fiesta-kinetic-titanium-_JM#position=15&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,2.68643928687248
Ford Fiesta Kinetic Design 1.6 Se Plus 120cv,2018,55000,U$S,10645,Malvinas Argentinas - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-920068827-ford-fiesta-kinetic-design-16-se-plus-120cv-2018-_JM#position=16&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,3.446773986933686
Ford Fiesta Kinetic Design 1.6 Sedan Titanium 120cv,2017,35800,U$S,10322,Berazategui - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-919927563-ford-fiesta-kinetic-design-16-sedan-titanium-120cv-_JM#position=17&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,5.458320298673224
Ford Fiesta Kinetic Design 1.6 Sedan Titanium 120cv,2014,48000,U$S,7419,Neuquén - Neuquén,https://auto.mercadolibre.com.ar/MLA-921848947-ford-fiesta-kinetic-design-16-sedan-titanium-120cv-2014-_JM#position=18&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,5.655524104776026
Ford Fiesta Kinetic Design 1.6 Titanium Powershift 120cv,2018,47000,U$S,11290,La Matanza - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-919181498-ford-fiesta-kinetic-design-16-titanium-powershift-120cv-_JM#position=19&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,3.8030265910333
Ford Fiesta Kinetic Design 1.6 Titanium 120cv,2015,81000,U$S,8000,Tres de febrero - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-917038448-ford-fiesta-kinetic-design-titanium-_JM#position=20&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,3.1095679012345676
Ford Fiesta Kinetic Design 1.6 Se,2017,72000,U$S,7741,Merlo - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-914001473-ford-fiesta-kinetic-design-16-se-2017-_JM#position=21&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,3.6188979316482226
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2012,125000,U$S,6000,San Isidro - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-916315867-ford-fiesta-kinetic-design-16-design-120cv-titanium-2012-_JM#position=22&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,2.682666666666667
Ford Fiesta Kinetic Design 1.6 S Plus 120cv,2014,124500,U$S,6645,Quilmes - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-916270694-ford-fiesta-kinetic-design-16-s-plus-120cv-2014-_JM#position=23&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,2.4344178822135794
Ford Fiesta Kinetic Design 1.6 Se,2018,41000,U$S,10258,Lomas de Zamora - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-919628682-ford-fiesta-kinetic-design-16-se-2018-modelo-nuevo-_JM#position=24&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,4.798158724422105
Ford Fiesta Kinetic Design 1.6 S Plus,2018,33000,U$S,9548,Lanús - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-915604350-ford-fiesta-kinetic-design-16-s-plus-2018-_JM#position=25&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,6.404641302002005
Ford Fiesta Titanium Kinetic,2016,36500,U$S,9548,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-921619067-ford-fiesta-titanium-kinetic-_JM#position=26&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,5.784758767525007
Ford Fiesta Kinetic Design 1.6 Se 120cv,2016,107300,U$S,7419,San Andrés de Giles - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-915974412-ford-fiesta-kinetic-design-16-se-120cv-_JM#position=27&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,2.532476562343958
Ford Fiesta Kinetic Design 1.6 S 120cv,2016,96000,U$S,7419,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-916446166-ford-fiesta-kinetic-s-_JM#position=28&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,2.8305701577031948
Ford Fiesta Se Plus,2017,90000,U$S,8064,Moreno - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-914759493-ford-fiesta-se-plus-_JM#position=29&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,2.779155643738977
Ford Fiesta Kinetic Design 1.6 Sedan S Plus 120cv,2014,119000,U$S,6774,Pilar - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-919038208-ford-fiesta-16-s-plus-4-ptas-_JM#position=30&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,2.4984307274725657
Ford Fiesta Kinetic Design 1.6 S 120cv,2018,13200,U$S,9225,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-918950254-ford-fiesta-kinetic-design-16-sedan-s-plus-120-cv-2018-_JM#position=31&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,16.57222632832389
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2013,130000,U$S,5935,Hurlingham - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-920453936-ford-fiesta-titanium-kinetic-design-2013-mexicano-_JM#position=32&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,2.60903376320394
Ford Fiesta Kinetic Design 1.6 Sedan Se 120cv,2014,75000,U$S,7419,Río Segundo - Córdoba,https://auto.mercadolibre.com.ar/MLA-916729275-ford-fiesta-kinetic-design-16-sedan-se-120cv-2014-_JM#position=33&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,3.6195354270566567
Ford Fiesta Kinetic Design 1.6 Se 120cv,2015,60500,U$S,6774,Avellaneda - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-918530160-ford-fiesta-kinetic-design-16-se-120cv-2015-_JM#position=34&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,4.916708757597719
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2012,94000,U$S,6290,Caseros - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-914271665-ford-fiesta-kinetic-design-16-design-120cv-titanium-2012-_JM#position=35&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,3.4029022764942662
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2011,77000,U$S,6361,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-916914012-ford-fiesta-kd-titanium-_JM#position=36&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,4.105782599730092
Ford Fiesta Kinetic Design 1.6 Se Plus Powershift 120cv,2017,34500,U$S,9032,Ituzaingó - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-916826707-ford-fiesta-kinetic-design-_JM#position=37&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,6.472959268815548
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2011,90000,U$S,6129,Tres de febrero - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-920291248-ford-fiesta-kinetic-design-16-design-120cv-titanium-_JM#position=38&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,3.6456917024709483
Ford Fiesta Kinetic S,2015,81000,U$S,6483,Moreno - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-914947841-ford-fiesta-kinetic-s-_JM#position=39&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,3.8371962378338025
Ford Fiesta Ford Fiesta Kinetic,2013,71000,U$S,6451,Almirante Brown - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-921474258-ford-fiesta-kinetic-design-16-120cv-titanium-_JM#position=40&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,4.394994989312717
Ford Fiesta Kinetic Design 1.6 S,2017,60000,U$S,8387,Resistencia - Chaco,https://auto.mercadolibre.com.ar/MLA-915726875-ford-fiesta-kinetic-design-16-s-_JM#position=41&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,4.008187273955725
Ford Fiesta Kinetic Titanium 120cv,2014,50400,U$S,8064,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-916019864-ford-fiesta-kinetic-titanium-_JM#position=42&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,4.955396510456034
Ford Fiesta Kinetic Design 1.6 Design Sedan 120cv Trend Plus,2012,105000,U$S,6451,La Plata - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-915304142-ford-fiesta-kinetic-design-16-design-sedan-120cv-trend-plus-_JM#position=43&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,2.970377423950513
Ford Fiesta Kinetic Titanium,2010,118000,U$S,4677,La Matanza - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-917679149-ford-fiesta-kinetic-titanium-16-_JM#position=44&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,3.6420565116708885
Ford Fiesta Kinetic Desing,2013,130000,U$S,6322,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-919848758-ford-fiesta-ford-fiesta-kinetic-_JM#position=45&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,2.4493222689995866
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2012,80000,U$S,5806,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-917007814-ford-fiesta-kinetic-design-16-design-120cv-titanium-2012-_JM#position=46&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,4.331725800895626
Ford Fiesta 1.6 L S. 5 Puertas,2016,61000,U$S,7709,San Miguel - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-908150548-ford-fiesta-16-l-s-5-puertas-_JM#position=47&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,4.287090456332709
Ford Fiesta 1.6 S,2015,72300,U$S,6387,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-916627533-ford-fiesta-kinetic-16-s-_JM#position=48&search_layout=grid&type=item&tracking_id=9d3ac835-863b-4872-bc76-59c362e3fba8,4.363548797360475
Ford Fiesta Kinectic,2014,84300,U$S,6322,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-919954903-ford-fiesta-kinetic-16l-s-plus-_JM#position=1&search_layout=grid&type=item&tracking_id=4c68b923-4f17-4931-9582-70774ab856cb,3.7790044218479744
Ford Fiesta Kinetic 1.6 Se Plus,2014,89000,U$S,7677,San Isidro - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-912794219-ford-fiesta-kinetic-16-se-plus-_JM#position=2&search_layout=grid&type=item&tracking_id=4c68b923-4f17-4931-9582-70774ab856cb,2.947663603379714
Ford Fiesta 1.6 Kinetic Design,2014,71000,U$S,7580,Vicente López - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-920538067-ford-fiesta-16-kinetic-design-automatico-mexico-impecable-_JM#position=3&search_layout=grid&type=item&tracking_id=4c68b923-4f17-4931-9582-70774ab856cb,3.7422423724404474
Ford Fiesta Kinetic Titanium,2013,87500,U$S,6064,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-921687630-ford-fiesta-kinetic-titanium-_JM#position=4&search_layout=grid&type=item&tracking_id=4c68b923-4f17-4931-9582-70774ab856cb,3.793818318884282
Ford Fiesta Kinetic Design 1.6 Sedan Se Plus 120cv,2016,42000,U$S,7419,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-914451106-ford-fiesta-kinetic-design-16-sedan-se-plus-120cv-2016-_JM#position=5&search_layout=grid&type=item&tracking_id=4c68b923-4f17-4931-9582-70774ab856cb,6.46987464617873
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2011,109000,U$S,5580,San Isidro - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-916641248-ford-fiesta-kinetic-design-16-design-120cv-titanium-2011-_JM#position=6&search_layout=grid&type=item&tracking_id=4c68b923-4f17-4931-9582-70774ab856cb,3.3063694058071094
Ford Fiesta Kinetic Design 1.6 Titanium Powershift 120cv,2017,26100,U$S,11612,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-916809782-ford-fiesta-kinetic-design-16-titanium-powershift-120cv-_JM#position=7&search_layout=grid&type=item&tracking_id=4c68b923-4f17-4931-9582-70774ab856cb,6.655157895848263
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2011,107000,U$S,5322,Morón - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-916032964-ford-fiesta-kinetic-16-design-120cv-titanium-_JM#position=8&search_layout=grid&type=item&tracking_id=4c68b923-4f17-4931-9582-70774ab856cb,3.531452935619032
