title,year,km,currency,price,location,link,ratio,brand,model
Volkswagen Vento 1.4 Highline 150cv At,2017,80000,U$S,14450,Nueva Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-918744237-volkswagen-vento-highline-dsg-oportunidad-_JM#position=33&search_layout=grid&type=item&tracking_id=e9713081-c0ec-4cd3-9fb9-f90cb4c1df63,1.744809688581315,Volkswagen,Vento
Volkswagen Bora 1.8 Highline T 180cv,2013,93000,U$S,8092,San Felipe - Córdoba,https://auto.mercadolibre.com.ar/MLA-927025269-volkswagen-bora-18t-_JM#position=34&search_layout=grid&type=item&tracking_id=e9713081-c0ec-4cd3-9fb9-f90cb4c1df63,2.674883995343868,Volkswagen,Bora
Volkswagen Vento 2.5 Luxury 170cv,2014,145000,U$S,8612,San Francisco,https://auto.mercadolibre.com.ar/MLA-920807433-volkswagen-vento-25-luxury-170cv-2014-_JM#position=35&search_layout=grid&type=item&tracking_id=e9713081-c0ec-4cd3-9fb9-f90cb4c1df63,1.612825728334161,Volkswagen,Vento
Ford Mondeo 2.3 Ghia L 161cv At,2012,170000,U$S,9000,Córdoba,https://auto.mercadolibre.com.ar/MLA-923996874-ford-mondeo-23-ghia-l-161cv-at-_JM#position=36&search_layout=grid&type=item&tracking_id=e9713081-c0ec-4cd3-9fb9-f90cb4c1df63,1.315032679738562,Ford,Mondeo
Bmw Serie 3 3.0 330i Executive,2001,219000,U$S,8000,Quinta Santa Ana - Córdoba,https://auto.mercadolibre.com.ar/MLA-923298720-bmw-330i-_JM#position=37&search_layout=grid&type=item&tracking_id=e9713081-c0ec-4cd3-9fb9-f90cb4c1df63,1.1421232876712328,Bmw,Serie
Mercedes-benz Clase C C200 Avantgarde,2018,5800,U$S,38500,Córdoba,https://auto.mercadolibre.com.ar/MLA-921760427-mercedes-benz-clase-c-c200-avantgarde-_JM#position=38&search_layout=grid&type=item&tracking_id=e9713081-c0ec-4cd3-9fb9-f90cb4c1df63,9.037169726824898,Mercedes-benz,Clase
Chevrolet Classic 1.4 Lt Pack,2011,190000,U$S,3179,San Pedro Nolasco - Córdoba,https://auto.mercadolibre.com.ar/MLA-926464882-chevrolet-classic-14-lt-2011-impecable-_JM#position=39&search_layout=grid&type=item&tracking_id=e9713081-c0ec-4cd3-9fb9-f90cb4c1df63,3.3294150759093393,Chevrolet,Classic
Chevrolet Cruze Ii 1.4 Sedan Ltz Plus At,2016,106000,U$S,10693,San Marcos - Unión,https://auto.mercadolibre.com.ar/MLA-921341978-chevrolet-cruze-ltz-_JM#position=40&search_layout=grid&type=item&tracking_id=e9713081-c0ec-4cd3-9fb9-f90cb4c1df63,1.7786278803449267,Chevrolet,Cruze
Toyota Etios 1.5 Sedan Xls L18,2018,78000,U$S,7803,Río Ceballos,https://auto.mercadolibre.com.ar/MLA-921233061-toyota-etios-15-sedan-xls-l18-2018-_JM#position=41&search_layout=grid&type=item&tracking_id=e9713081-c0ec-4cd3-9fb9-f90cb4c1df63,3.3156215393816315,Toyota,Etios
Bmw Serie 7 4.8 750ia Premium Stept,2008,192000,U$S,18000,Córdoba,https://auto.mercadolibre.com.ar/MLA-926152727-bmw-serie-7-48-750ia-premium-stept-2008-_JM#position=42&search_layout=grid&type=item&tracking_id=e9713081-c0ec-4cd3-9fb9-f90cb4c1df63,0.5810185185185185,Bmw,Serie
Fiat Siena 1.4 El Pack Attractive,2013,247000,U$S,5664,Yofre I - Córdoba,https://auto.mercadolibre.com.ar/MLA-920310295-fiat-siena-2013-transfiero-licencia-de-remis-_JM#position=43&search_layout=grid&type=item&tracking_id=e9713081-c0ec-4cd3-9fb9-f90cb4c1df63,1.4388766897687506,Fiat,Siena
Chevrolet Astra 2.0 Gls,2011,180000,U$S,4739,Córdoba,https://auto.mercadolibre.com.ar/MLA-927356602-chevrolet-astra-20-gls-2011-_JM#position=44&search_layout=grid&type=item&tracking_id=e9713081-c0ec-4cd3-9fb9-f90cb4c1df63,2.3575062718341893,Chevrolet,Astra
Peugeot 408 2.0 Allure 143cv,2015,83394,U$S,6358,Carrara - Córdoba,https://auto.mercadolibre.com.ar/MLA-927110752-peugeot-408-20-allure-143cv-_JM#position=45&search_layout=grid&type=item&tracking_id=e9713081-c0ec-4cd3-9fb9-f90cb4c1df63,3.800316100297354,Peugeot,408
Volkswagen Vento 2.0 Sportline Tsi 200cv Dsg,2012,108000,U$S,11502,Córdoba,https://auto.mercadolibre.com.ar/MLA-926705757-volkswagen-vento-20-sportline-tsi-200cv-dsg-2012-_JM#position=46&search_layout=grid&type=item&tracking_id=e9713081-c0ec-4cd3-9fb9-f90cb4c1df63,1.6196861093400825,Volkswagen,Vento
Volkswagen Bora 2.0 Trendline,2008,177000,U$S,4913,Córdoba,https://auto.mercadolibre.com.ar/MLA-926573304-volkswagen-bora-20-trendline-2008-_JM#position=47&search_layout=grid&type=item&tracking_id=e9713081-c0ec-4cd3-9fb9-f90cb4c1df63,2.3091049803300594,Volkswagen,Bora
Chevrolet Classic 1.4 Ls Abs Airbag,2016,71000,U$S,5144,El Crucero - Alta Gracia,https://auto.mercadolibre.com.ar/MLA-926534809-chevrolet-classic-_JM#position=48&search_layout=grid&type=item&tracking_id=e9713081-c0ec-4cd3-9fb9-f90cb4c1df63,5.519900116093138,Chevrolet,Classic
Fiat Linea 1.9 Absolute,2010,144000,U$S,4624,Río Cuarto,https://auto.mercadolibre.com.ar/MLA-925428556-fiat-linea-full-2010-_JM#position=1&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,3.018670703575548,Fiat,Linea
Renault Logan 1.6 Privilége 105cv,2013,117500,U$S,4971,Playas de Oro - Villa Carlos Paz,https://auto.mercadolibre.com.ar/MLA-925374737-renault-logan-ii-privilege-2013-impecable-_JM#position=2&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,3.4463719359519254,Renault,Logan
Rover 620 2.0 Sldi,1997,23000,U$S,2306,Córdoba,https://auto.mercadolibre.com.ar/MLA-925310922-rover-620-20-sldi-1997-_JM#position=3&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,37.652249330668575,Rover,620
Volkswagen Virtus 1.6 Msi Highline,2019,14800,U$S,13005,Córdoba,https://auto.mercadolibre.com.ar/MLA-925229246-volkswagen-virtus-16-msi-highline-2019-_JM#position=4&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,10.489728482808067,Volkswagen,Virtus
Toyota Corolla Xei 2020,2020,12300,U$S,17341,Córdoba,https://auto.mercadolibre.com.ar/MLA-925191965-toyota-corolla-20-xei-cvt-2020-_JM#position=5&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,9.470482802400252,Toyota,Corolla
Audi A3 1.4 Sedan Tfsi Stronic 122cv,2016,220000,U$S,14999,Córdoba,https://auto.mercadolibre.com.ar/MLA-924704562-audi-a3-14-sedan-tfsi-stronic-122cv-2016-_JM#position=6&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,0.6109498208971508,Audi,A3
Toyota Corolla 1.8 Xei Cvt 140cv,2019,5800,U$S,16763,Villa Carlos Paz,https://auto.mercadolibre.com.ar/MLA-924697854-toyota-corolla-18-xei-cvt-140cv-2019-_JM#position=7&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,20.766178385483627,Toyota,Corolla
Honda City 1.5 Ex-l At 120cv,2012,69750,U$S,6936,Córdoba,https://auto.mercadolibre.com.ar/MLA-924251531-honda-city-15-ex-l-at-120cv-2012-_JM#position=8&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,4.158863629786723,Honda,City
Ford Focus 1.8 I Ghia,2003,140246,U$S,3757,Córdoba,https://auto.mercadolibre.com.ar/MLA-924212662-ford-focus-2003-18-i-ghia-_JM#position=9&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,3.801449896144503,Ford,Focus
Volkswagen Vento 2.0 I Elegance Dsg,2007,353615,U$S,5375,Alta Gracia,https://auto.mercadolibre.com.ar/MLA-924204712-volkswagen-vento-20-i-elegance-dsg-2007-_JM#position=10&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,1.055937527642236,Volkswagen,Vento
Audi A6 3.0 Tfsi 310cv Stronic Quattro,2013,49800,U$S,29800,Nueva Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-923776225-audi-a6-30-tfsi-v6-s-tronic-quattro-2013-_JM#position=11&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,1.3564324411740922,Audi,A6
Bmw Serie 3 3.0 330d Sedan Executive,2008,175000,U$S,13800,Córdoba,https://auto.mercadolibre.com.ar/MLA-923096127-bmw-serie-3-30-330d-sedan-executive-2008-_JM#position=12&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,0.8314699792960663,Bmw,Serie
Fiat Siena 1.4 El Pack Attractive + Seguridad,2013,145000,U$S,4508,Córdoba,https://auto.mercadolibre.com.ar/MLA-922925956-fiat-siena-14-el-pack-attractive-seguridad-2013-_JM#position=13&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,3.079582657650766,Fiat,Siena
Honda Accord 2.4 Ex-l Mt,2008,103000,U$S,7514,Centro Cívico - San Francisco,https://auto.mercadolibre.com.ar/MLA-922434530-honda-accord-_JM#position=14&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,2.59450966609901,Honda,Accord
Honda Civic 1.8 Lxs At 140cv,2013,104000,U$S,9537,Alto Alberdi - Córdoba,https://auto.mercadolibre.com.ar/MLA-922180697-honda-civic-lxs-at-140cv-_JM#position=15&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,2.029544849614054,Honda,Civic
Renault Fluence 1.6 Ph2 Dynamique Pack 110cv,2016,49000,U$S,7514,Córdoba,https://auto.mercadolibre.com.ar/MLA-922179958-renault-fluence-16-ph2-dynamique-pack-110cv-2016-_JM#position=16&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,5.475493364766721,Renault,Fluence
Ford Focus 2.0 Sedan Ghia At,2007,138000,U$S,3930,Córdoba,https://auto.mercadolibre.com.ar/MLA-921601787-ford-focus-2007-20-sedan-ghia-at-_JM#position=17&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,3.7006306007301695,Ford,Focus
Audi A4 1.9 I At,1999,380000,U$S,4046,Córdoba,https://auto.mercadolibre.com.ar/MLA-921417507-audi-a4-19-i-at-1999-_JM#position=18&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,1.3001795145302701,Audi,A4
Ford Focus Iii 2.0 Sedan Se Plus Mt,2017,49000,U$S,10982,Malagueño,https://auto.mercadolibre.com.ar/MLA-921410133-focus-se-plus-_JM#position=19&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,3.7482485254163582,Ford,Focus
Peugeot 405 2.0 Sri,1993,143000,U$S,1849,Alta Gracia,https://auto.mercadolibre.com.ar/MLA-921389914-peugeot-405-1993-20-sri-_JM#position=20&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,7.537621923776602,Peugeot,405
Fiat Siena 1.4 El Pack Attractive + Seguridad,2013,111111,U$S,4335,Córdoba,https://auto.mercadolibre.com.ar/MLA-921241799-fiat-siena-14-el-pack-attractive-seguridad-2013-_JM#position=21&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,4.179242933568194,Fiat,Siena
Peugeot 307 2.0 Xt Premium,2006,200000,U$S,3901,Tanti - Punilla,https://auto.mercadolibre.com.ar/MLA-920150452-peugeot-307-20-nafta-xt-premium-cgnc-5a-_JM#position=22&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,2.5711356062548067,Peugeot,307
Peugeot 405 1.9 Gld,1998,154000,U$S,3294,Córdoba,https://auto.mercadolibre.com.ar/MLA-919841039-peugeot-405-19-gld-1998-_JM#position=23&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,3.938684266553119,Peugeot,405
Chevrolet Classic 1.4 Lt Spirit Pack,2013,105000,U$S,3583,Unión,https://auto.mercadolibre.com.ar/MLA-919746265-chevrolet-classic-14-lt-spirit-pack-2013-_JM#position=24&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,5.350663849128822,Chevrolet,Classic
Chrysler Neon 2.0 Le,1997,154000,U$S,2196,Calamuchita,https://auto.mercadolibre.com.ar/MLA-919418235-chrysler-neon-1997-20-le-_JM#position=25&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,5.905069429659593,Chrysler,Neon
Chevrolet Astra 2.0 Gl,2005,193000,U$S,3468,Córdoba,https://auto.mercadolibre.com.ar/MLA-918862593-chevrolet-astra-20-gl-2005-_JM#position=26&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,2.995559699039628,Chevrolet,Astra
Peugeot 605 2.0 Svi,1992,180000,U$S,1156,Córdoba,https://auto.mercadolibre.com.ar/MLA-918811618-peugeot-605-20-svi-1992-_JM#position=27&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,9.573241061130334,Peugeot,605
Renault Fluence 2.0 Privilege Mt,2011,53000,U$S,6358,Centro - Alta Gracia,https://auto.mercadolibre.com.ar/MLA-918761830-renault-fluence-privilege-_JM#position=28&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,5.967819475686552,Renault,Fluence
Ford Focus Iii 2.0 Sedan Titanium At6,2016,75000,U$S,11560,Córdoba,https://auto.mercadolibre.com.ar/MLA-927214925-ford-focus-titanium-20-at-_JM#position=29&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,2.3252595155709344,Ford,Focus
Volkswagen Vento 2.0 Luxury I 140cv Dsg,2013,187000,U$S,8843,Córdoba,https://auto.mercadolibre.com.ar/MLA-926651809-volkswagen-vento-20-luxury-i-140cv-dsg-2013-_JM#position=30&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,1.2173137942274048,Volkswagen,Vento
Ford Focus Iii 2.0 Sedan Titanium At6,2013,98500,U$S,7976,La Catalina Urbanización Residencial - Córdoba,https://auto.mercadolibre.com.ar/MLA-924855619-ford-focus-iii-20-titanium-at-_JM#position=31&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,2.5622552938001824,Ford,Focus
Honda City 1.5 Lx Mt 120cv,2011,106000,U$S,5491,Córdoba,https://auto.mercadolibre.com.ar/MLA-923647039-honda-city-15-lx-mt-120cv-2011-_JM#position=32&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,3.455053380660635,Honda,City
Renault Fluence 2.0 Ph2 Luxe Pack 143cv Cuero,2016,127000,U$S,7514,San Justo,https://auto.mercadolibre.com.ar/MLA-925620985-renault-fluence-20-ph2-luxe-pack-143cv-cuero-2016-_JM#position=33&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,2.112591928138341,Renault,Fluence
Ford Mondeo 2.0 Se Ecoboost At 240cv,2015,86000,U$S,12716,Tercero Arriba,https://auto.mercadolibre.com.ar/MLA-922893484-ford-mondeo-20-se-ecoboost-at-240cv-2015-_JM#position=34&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,1.8425788422569624,Ford,Mondeo
Toyota Corolla 1.8 Xei At Pack 136cv,2014,105000,U$S,7572,Villa Carlos Paz,https://auto.mercadolibre.com.ar/MLA-922566025-toyota-corolla-18-xei-at-pack-136cv-2014-_JM#position=35&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,2.5331421527935,Toyota,Corolla
Toyota Corolla 1.8 Se-g Cvt 140cv,2018,34800,U$S,16763,Potrerillo de Larreta - Alta Gracia,https://auto.mercadolibre.com.ar/MLA-926499373-toyota-corolla-seg-2018-_JM#position=36&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,3.459315501230474,Toyota,Corolla
Bmw Serie 5 3.0 535ia Executive 306cv,2010,137000,U$S,20000,Cruz del Eje,https://auto.mercadolibre.com.ar/MLA-920455670-bmw-serie-5-30-535ia-executive-306cv-2010-_JM#position=37&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,0.7335766423357665,Bmw,Serie
Audi A4 2.0 Ambition I 143cv Multitronic,2013,120000,U$S,15317,Villa Carlos Paz,https://auto.mercadolibre.com.ar/MLA-926497292-audi-a4-20-ambition-i-143cv-multitronic-2013-_JM#position=38&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,1.0951883528106028,Audi,A4
Peugeot 306 1.8 Xr,1999,250000,U$S,2312,Río Cuarto,https://auto.mercadolibre.com.ar/MLA-925687256-peugeot-306-18-xr-1999-_JM#position=39&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,3.458477508650519,Peugeot,306
Volkswagen Vento 2.5 Advance Plus 170cv Tiptronic,2015,105000,U$S,10404,Córdoba,https://auto.mercadolibre.com.ar/MLA-920406993-volkswagen-vento-25-advance-plus-170cv-tiptronic-2015-_JM#position=40&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,1.8445286611376577,Volkswagen,Vento
Volkswagen Passat 2.0 Advance I 170cv Dsg,2011,129000,U$S,10115,Córdoba,https://auto.mercadolibre.com.ar/MLA-919708506-volkswagen-passat-20-advance-i-170cv-dsg-2011-_JM#position=41&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,1.5411910318162831,Volkswagen,Passat
Toyota Corolla 1.8 Xei Cvt 140cv,2018,85000,U$S,13492,Córdoba,https://auto.mercadolibre.com.ar/MLA-927310557-toyota-corolla-18-xei-cvt-140cv-2018-_JM#position=42&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,1.7596484191067474,Toyota,Corolla
Honda Accord 3.0 Ex-l V6,2006,240000,U$S,5202,Villa Carlos Paz,https://auto.mercadolibre.com.ar/MLA-922346438-honda-accord-30-ex-l-v6-2006-_JM#position=43&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,1.6067538126361656,Honda,Accord
Mercedes-benz Clase E 3.5 E350 Avantgarde Sport,2011,156000,U$S,23000,Córdoba,https://auto.mercadolibre.com.ar/MLA-922799482-mercedes-benz-clase-e-2011-35-e350-avantgarde-sport-_JM#position=44&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,0.560479375696767,Mercedes-benz,Clase
Ford Fiesta Kinetic Design 1.6 Design Sedan 120cv Trend Plus,2011,130000,U$S,4682,Colón,https://auto.mercadolibre.com.ar/MLA-922423518-ford-fiesta-kinetic-design-16-design-sedan-120cv-trend-plus-_JM#position=45&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,3.3039792330693656,Ford,Fiesta
Subaru Impreza 2.0 Gt Awd Turbo,1999,164000,U$S,20000,Villa Allende Parque - Córdoba,https://auto.mercadolibre.com.ar/MLA-919952153-subaru-impreza-20-gt-awd-turbo-1999-_JM#position=46&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,0.6094512195121952,Subaru,Impreza
Volkswagen Bora 2.0 Trendline,2008,235000,U$S,4219,Córdoba,https://auto.mercadolibre.com.ar/MLA-926908323-volkswagen-bora-20-trendline-2008-_JM#position=47&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,2.0252858144261268,Volkswagen,Bora
Ford Mondeo 2.3 Titanium At 6 Velocidades,2011,96000,U$S,8000,San Francisco,https://auto.mercadolibre.com.ar/MLA-926130912-ford-mondeo-2011-23-titanium-at-6-velocidades-_JM#position=48&search_layout=grid&type=item&tracking_id=958651d6-7406-4dcb-8cd3-d2a9d13bda51,2.6184895833333335,Ford,Mondeo
Volkswagen Vento 2.5 Luxury 170cv,2012,115000,U$S,10115,Río Cuarto,https://auto.mercadolibre.com.ar/MLA-924519697-volkswagen-vento-25-luxury-170cv-_JM#position=1&search_layout=grid&type=item&tracking_id=d7e9852a-8aec-4a90-ae6b-c417cdf55c79,1.72967396677341,Volkswagen,Vento
Nissan Sentra 2.0 Sr,2018,24000,U$S,12716,Villa General Belgrano,https://auto.mercadolibre.com.ar/MLA-923803467-nissan-sentra-20-sr-2018-_JM#position=2&search_layout=grid&type=item&tracking_id=d7e9852a-8aec-4a90-ae6b-c417cdf55c79,6.612404320016777,Nissan,Sentra
Fiat Duna 1.6 Sx,2000,112000,U$S,1994,Villa General Belgrano,https://auto.mercadolibre.com.ar/MLA-923616259-fiat-duna-16-sx-2000-_JM#position=3&search_layout=grid&type=item&tracking_id=d7e9852a-8aec-4a90-ae6b-c417cdf55c79,8.95543774179682,Fiat,Duna
Renault Fluence 1.6 Ph2 Dynamique Pack 110cv,2017,21982,U$S,6936,Río Cuarto,https://auto.mercadolibre.com.ar/MLA-922411306-renault-fluence-16-ph2-dynamique-pack-110cv-2017-_JM#position=4&search_layout=grid&type=item&tracking_id=d7e9852a-8aec-4a90-ae6b-c417cdf55c79,13.22907900844111,Renault,Fluence
Volkswagen Vento 2.5 Luxury 170cv,2014,120000,U$S,8959,Córdoba,https://auto.mercadolibre.com.ar/MLA-922350580-volkswagen-vento-25-luxury-170cv-2014-_JM#position=5&search_layout=grid&type=item&tracking_id=d7e9852a-8aec-4a90-ae6b-c417cdf55c79,1.8733489600773896,Volkswagen,Vento
Volkswagen Bora 1.8 Highline T 180cv Cuero,2013,75000,U$S,8381,Córdoba,https://auto.mercadolibre.com.ar/MLA-922287434-volkswagen-bora-18-highline-t-180cv-cuero-2013-_JM#position=6&search_layout=grid&type=item&tracking_id=d7e9852a-8aec-4a90-ae6b-c417cdf55c79,3.2024818040806586,Volkswagen,Bora
Fiat Cronos 1.3 Gse Drive Pack Conectividad,2021,3000,U$S,9479,Córdoba,https://auto.mercadolibre.com.ar/MLA-921842505-fiat-cronos-_JM#position=7&search_layout=grid&type=item&tracking_id=d7e9852a-8aec-4a90-ae6b-c417cdf55c79,71.06938143967366,Fiat,Cronos
Honda Civic 2.0 Ex-l 2017,2018,71000,U$S,18497,Villa Allende,https://auto.mercadolibre.com.ar/MLA-921745203-honda-civic-2018-20-ex-l-2017-_JM#position=8&search_layout=grid&type=item&tracking_id=d7e9852a-8aec-4a90-ae6b-c417cdf55c79,1.5366024334361035,Honda,Civic
Peugeot 408 2.0 Allure 143cv,2011,107000,U$S,6647,Villa María,https://auto.mercadolibre.com.ar/MLA-921342794-peugeot-408-20-allure-143cv-2011-_JM#position=9&search_layout=grid&type=item&tracking_id=d7e9852a-8aec-4a90-ae6b-c417cdf55c79,2.827500003515042,Peugeot,408
Ford Focus Iii 2.0 Sedan Se Plus Mt,2014,81000,U$S,7900,Córdoba,https://auto.mercadolibre.com.ar/MLA-918986799-ford-focus-iii-20-sedan-se-plus-mt-2014-_JM#position=10&search_layout=grid&type=item&tracking_id=d7e9852a-8aec-4a90-ae6b-c417cdf55c79,3.147366776058759,Ford,Focus
Peugeot 408 1.6 Allure Hdi 115cv,2012,172000,U$S,4945,Córdoba,https://auto.mercadolibre.com.ar/MLA-926218298-peugeot-408-16-allure-hdi-115cv-2012-_JM#position=11&search_layout=grid&type=item&tracking_id=d7e9852a-8aec-4a90-ae6b-c417cdf55c79,2.365555999717826,Peugeot,408
Fiat Siena 1.4 El Pack Seg. + Attractive,2014,122000,U$S,4277,Remembranza - Cosquín,https://auto.mercadolibre.com.ar/MLA-927483900-fiat-siena-el-_JM#position=12&search_layout=grid&type=item&tracking_id=d7e9852a-8aec-4a90-ae6b-c417cdf55c79,3.8597607484946166,Fiat,Siena
Mercedes-benz Clase E 2.2 E220 D,1995,240000,U$S,5086,Centro de Inquilinos - Villa Carlos Paz,https://auto.mercadolibre.com.ar/MLA-923138670-mercedes-benz-clase-e-200-diesel-20-_JM#position=13&search_layout=grid&type=item&tracking_id=d7e9852a-8aec-4a90-ae6b-c417cdf55c79,1.634388517499017,Mercedes-benz,Clase
